date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:50:06	15229/15229	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-3b7d%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mt.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mt.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:06	322/322	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-142%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mu.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mu.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:07	340/340	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-154%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mu.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mu.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:07	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-124%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mv.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mv.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:07	318/318	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-13e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mv.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mv.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:08	5551/5551	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-15af%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mw.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mw.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:08	5848/5848	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-16d8%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mw.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mw.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:10	1547/1547	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-60b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/my.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/my.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:11	1538/1538	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-602%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/my.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/my.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:11	3543/3543	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-dd7%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:11	3570/3570	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-df2%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/mz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:12	1276/1276	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4fc%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/na.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/na.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:12	1262/1262	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-4ee%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/na.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/na.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:12	160524/160524	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-2730c%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mx.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/mx.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:12	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-13d%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nc.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nc.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:13	305/305	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-131%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nc.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nc.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:13	279/279	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-117%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ne.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ne.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:13	291/291	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-123%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ne.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ne.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:14	9006/9006	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-232e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:14	8886/8886	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-22b6%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:14	287/287	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-11f%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ng.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ng.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:15	284/284	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-11c%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ng.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ng.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:16	28892/28892	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-70dc%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ni.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/ni.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:16	28902/28902	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-70e6%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ni.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/ni.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:16	373/373	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-175%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nl.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nl.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:17	379/379	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-17b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nl.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nl.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:17	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-144%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/no.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/no.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:17	324/324	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-144%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/no.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/no.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:18	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-556%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/np.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/np.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:18	1508/1508	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-5e4%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/np.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/np.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:19	811/811	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-32b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nr.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nr.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:20	802/802	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-322%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nr.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nr.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:21	2301/2301	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-8fd%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nu.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nu.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:22	2294/2294	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-8f6%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nu.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nu.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:23	3152/3152	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-c50%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/nz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:23	3177/3177	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-c69%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nz.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/nz.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:25	29157/29157	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-71e5%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/om.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/om.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:29	879/879	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-36f%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pa.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pa.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:30	785/785	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-311%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/pa.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/pa.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:37	6043/6043	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-179b%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:37	6032/6032	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1790%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/pf.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/pf.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:38	2212/2212	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-8a4%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pg.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pg.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:38	115566/115566	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-1c36e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pe.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/4x3/pe.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
22:50:38	2958/2958	---M--	200	added ('OK')	image/svg+xml	etag:%225f3f98c1-b8e%22	https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/pg.svg	F:/HtTrack/staradmin/www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/flags/1x1/pg.svg	(from https://www.bootstrapdash.com/demo/star-admin-free/jquery/src/assets/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css)
